customer_id,account_age_days,order_count,total_spend,spend_to_discount_ratio,time_to_first_order_hours,redemption_count,high_value_promo_ratio,time_to_first_redemption_hours,order_redemption_rate,max_device_user_count,max_address_user_count,max_payment_user_count,max_ip_user_count,unique_connected_customers,shared_entity_ratio,avg_entity_degree,max_entity_degree,cluster_size,cluster_creation_span_hours,cluster_redemptions_1h,min_account_creation_delta_minutes
f27807f7-9e10-47ba-a272-83175060da4b,203.60409982747686,1,6435.52,12.845349301397206,3097.0,1,0.0,3097.0,1.0,1,1,1,29,28,0.25,8.0,29,42,8393.66861111111,2,1044.6666666666667
4b665e9a-3f5d-4030-9de4-0205a3fcadc2,110.95232899414351,1,5573.27,18.515847176079735,86.0,1,0.0,86.0,1.0,5,1,4,5,4,0.75,3.75,5,5,214.0,1,1620.0
6d7cf405-b551-4a94-a88f-77469e4a0f75,217.52534982747687,5,3275.25,17.6935335746313,4.0,2,0.0,2925.0,0.4,1,1,1,26,25,0.25,7.25,26,52,8090.93,2,11967.966666666667
e4bce290-f758-4e0c-814b-67974b212043,359.060523438588,6,11970.24,18.383229670582814,1376.0,3,0.0,1376.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
41adb5f9-4597-439c-951f-57fb91a678c5,80.77919242006945,6,33457.63,25.716856264411987,911.0,2,0.0,911.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
1726c3f2-6e1a-42c1-860a-95bcd32e1032,361.80951649414357,2,5501.139999999999,10.980319361277443,960.0,1,0.0,960.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
dc146395-89b1-4f5e-b150-d330820b2d0d,157.29966695710647,5,26713.29,26.6866033966034,894.0,4,0.0,894.0,0.8,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
af91272b-59d4-434a-a4ef-b0e862d3a291,220.48084751266205,12,57711.22,64.05240843507214,51.0,5,0.0,51.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
4e78cdef-5e6c-43e7-b057-4030f793a4fe,333.2476067719213,4,15588.52,14.158510445049956,725.0,2,0.0,3255.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
6f1eaa44-5907-44ad-b1ed-35ae86a72088,4.6626299200694445,6,4996.75,6.035596946417355,222.0,3,0.0,222.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
938c82a8-0190-4e0b-86dd-56f261813943,75.8530928830324,6,4550.01,9.199373230893652,2.0,4,0.0,2594.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
1885f54d-92a3-4099-8429-fe0dbf210671,150.58116001266202,10,43293.369999999995,117.66740956160137,335.0,4,0.0,335.0,0.4,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
238a776c-4909-4592-bbb8-d8b69bcb6cbd,323.979435475625,3,9495.15,10.720140449121063,1401.0,2,0.0,1401.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
039f6a02-f4a7-4244-81af-468fc46d5ada,355.16059288303245,6,4988.36,30.44095929700372,1.0,2,0.0,1.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
af6656f0-ca33-4ce5-af3f-b0e15522e135,248.41192390155095,5,4283.9,8.55069860279441,2.0,1,0.0,2.0,0.2,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
83979acd-a636-4abf-83d7-f174b73c59d0,203.80534982747687,5,25153.43,14.287824911387803,1.0,4,0.0,1.0,0.8,6,6,1,1,7,0.5,3.5,6,42,8393.66861111111,3,0.0
eeff3db7-542b-4d76-889d-2f049effd8be,179.3307780682176,3,10437.88,8.022966948501152,520.0,4,0.0,520.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
0cfa3574-ed7e-4c87-83e9-e73f0aa8d01d,97.11280353118056,1,1686.85,1686.85,14.0,0,0.0,-1.0,0.0,1,4,4,4,4,0.75,3.25,4,5,1.0166666666666666,2,2.0
81f67928-2cee-4756-b3e7-04bacb7d4300,133.1452340867361,7,5629.31,9.854889534680158,1.0,4,0.0,1.0,0.42857142857142855,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
e1e5967a-9fd9-42e1-9706-0c13a1750783,114.854435475625,14,41637.42,45.447264154032545,240.0,4,0.0,240.0,0.2857142857142857,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
6a8f5884-0682-4451-b747-5163398e697a,65.41173871636573,4,26747.36,26.72063936063936,125.0,2,0.0,125.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
e16fd69f-8bdb-4c54-a396-5d00e2c6f541,180.43651880895834,5,3994.15,16.835194942044257,4.0,2,0.0,281.0,0.4,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
70889e10-0bff-4a80-94b4-8338205de262,147.93594010525462,2,11026.630000000001,109.17455445544556,1289.0,1,0.0,2266.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
a49054ed-40a9-4622-afe3-e243918615c1,91.66753732747685,2,15618.76,15618.76,59.0,0,0.0,-1.0,0.0,1,1,1,1,0,0.0,1.0,1,1,0.0,0,-1.0
bba9a41d-388b-4ddf-a266-56489c742b69,212.91073177192132,2,9533.279999999999,19.028502994011973,671.0,1,0.0,671.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
0b589771-33da-4960-aba0-3dfb0f96bd2e,220.38200492006948,6,37519.24,23.434878201124295,950.0,3,0.0,950.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
237aab7c-bf9f-416d-8157-6c62f771041a,243.18894936451392,4,12513.939999999999,17.851554921540654,91.0,2,0.0,91.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
80ac93aa-cb08-4e9f-9d4b-fae4daeed30d,145.78097482747685,1,2905.6,4.834608985024958,665.0,2,0.0,665.0,1.0,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
98b921ce-7c5f-481f-9cd6-9a6d44fdd215,64.33566232747685,3,18189.95,15.145670274771025,2932.0,3,0.0,2932.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
77eba028-6fc1-4049-8143-d3ab6ff8cda2,283.8511137163658,16,56964.71,34.1163248927964,151.0,7,0.0,151.0,0.3125,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
80fe523f-dd8b-4d5e-8866-ed3522f10c80,261.533960938588,6,27596.96,55.083752495009975,107.0,1,0.0,107.0,0.16666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
286da989-6210-4198-9a77-96d8c4681b6d,219.65722482747688,2,6061.58,12.098962075848304,487.0,1,0.0,487.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
016133f0-f6b0-4d1f-aeb6-d82a4095d225,56.34905353118055,6,22737.1,22737.1,81.0,0,0.0,-1.0,0.0,1,1,1,1,0,0.0,1.0,1,1,0.0,0,-1.0
7f42e9f9-e2cd-4c29-b84c-bec589604423,122.17569704969907,2,5476.110000000001,10.930359281437127,3698.0,1,0.0,3698.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
f061a43b-cd90-46a1-a5e1-6e456b37cf03,107.29008362377314,2,2452.39,5.442982066761363,1184.0,1,0.0,1184.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
02d38e87-4a5f-4394-bd69-718a590c3d91,362.2285211237732,8,25983.989999999998,32.296703706465806,57.0,3,0.0,57.0,0.375,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
66eacdb1-a822-48f3-aba7-318540aa6ec9,338.7912757534028,8,38036.33,29.236225980015373,1000.0,4,0.0,1422.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
cd28ca1a-73d3-427c-8492-5a8d53f732ca,243.2186021422917,0,0.0,0.0,-1.0,0,0.0,-1.0,0.0,1,1,1,26,25,0.25,7.25,26,34,8228.253333333334,2,12757.35
c6aa1fac-19a9-4d2e-92c8-dc21b24f0a0e,173.16437760525463,4,23157.67,16.529386152748035,806.0,3,0.0,806.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
9a7d3ebe-71d5-42bf-8cd5-11290d75bd69,358.878185475625,7,29413.08,146.3337313432836,2437.0,1,0.0,3432.0,0.14285714285714285,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
95155a7e-3d10-4b4d-b88b-22c184d31c94,257.60192390155095,2,8204.72,16.755610921641104,2221.0,2,0.0,2221.0,1.0,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
52ac6f98-a695-4a80-8b19-013196cc7cc4,189.28754890155093,21,89884.8,42.78191337458353,14.0,8,0.0,14.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
2ffe5067-7916-438e-b62b-8024efe1b4dc,80.71566232747685,9,44876.21,74.66923460898502,72.0,2,0.0,72.0,0.2222222222222222,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
0477f23b-ed4b-441a-aae7-a7fca2f01f64,222.56393779043984,3,9935.09,32.47398182650193,784.0,1,0.0,3848.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
7e193efb-df9f-4c58-87b6-07feb9ace9a1,53.460592883032405,2,9829.050000000001,9829.050000000001,1353.0,0,0.0,-1.0,0.0,1,1,1,1,0,0.0,1.0,1,1,0.0,0,-1.0
8b37ee3a-281a-4ed0-acc5-6256d73ff1f0,338.59133362377315,7,33917.21,48.38403708987161,1106.0,2,0.0,1106.0,0.2857142857142857,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
0bedb326-5dda-4a18-90a1-152fa369e774,65.30647251266204,14,76147.24,126.70089850249585,942.0,5,0.0,1014.0,0.35714285714285715,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
cc220d84-be34-4aeb-a56c-951a9a4fec80,202.3194007534028,3,3283.87,5.59499429233469,2284.0,2,0.0,2284.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
b2543951-0ac9-467b-bbf7-77a6be7c3983,144.84000260525463,19,79275.12,61.56095515433896,267.0,6,0.0,267.0,0.3157894736842105,1,1,1,14,13,0.25,4.25,14,52,8090.93,2,26444.3
4653b1b4-4d92-48e3-ad57-028d09b2e550,305.00423871636576,1,2758.86,5.506706586826348,3590.0,1,0.0,3590.0,1.0,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
1dec8c5b-f336-4e16-b2e5-23e214fb868a,44.42295399414352,5,25208.81,25208.81,1270.0,0,0.0,-1.0,0.0,1,1,1,1,0,0.0,1.0,1,1,0.0,0,-1.0
007220db-ecde-4b1b-a960-951e69620148,268.32656510525464,15,53672.96,50.071329284561486,601.0,7,0.0,601.0,0.4666666666666667,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
9702e5a2-2025-4e15-b68f-820649edbb18,340.32125260525464,1,1616.92,3.227385229540918,4256.0,1,0.0,4256.0,1.0,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
00f709c0-7d62-4131-960e-df2de026a51f,227.90178501266206,4,9238.16,14.938809831824063,1469.0,2,0.0,1469.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
b05e4793-d8c2-41fa-a114-8cc255031305,113.07732899414351,1,6530.53,13.034990019960079,33.0,1,0.0,33.0,1.0,5,1,4,5,4,0.75,3.75,5,5,214.0,1,1500.0
168267a4-4250-42aa-aa6c-e35ebdfd4c14,355.23784982747685,5,16882.920000000002,30.120640131308992,1.0,3,0.0,993.0,0.4,1,1,1,29,28,0.25,8.0,29,42,8393.66861111111,2,1070.8333333333333
f94f0863-d8a3-4258-8529-ae9c968b6f7d,36.609736401550926,4,3410.01,62.15840320816625,1.0,1,0.0,1593.0,0.25,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
681adc1a-356b-4419-8881-8db858b53d0c,154.8193891793287,5,22623.22,17.31642759824258,580.0,4,0.0,580.0,0.6,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
f9f33b89-2dee-4596-b157-1f29fd1b506b,270.89753732747687,2,14652.6,14.637962037962039,3.0,1,0.0,43.0,0.5,6,2,6,4,5,1.0,4.5,6,42,8393.66861111111,2,2.0
aefa7952-b427-409c-9225-6b2deedab1cd,304.1912641793287,2,6902.95,5.305880092236741,334.0,2,0.0,334.0,1.0,1,1,1,29,28,0.25,8.0,29,42,8393.66861111111,2,17490.65
2af8cb9b-4853-4c38-95d7-a8b8542d416e,97.39671556821759,1,6531.77,43.25675496688742,8.0,1,0.0,8.0,1.0,1,1,1,26,25,0.25,7.25,26,52,8090.93,2,8879.8
ff9cb669-cf85-44e5-9088-6dca6b0b8203,283.9264030682176,3,2777.6499999999996,5.584450833350087,5.0,2,0.0,5.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
62a6b3b8-f9aa-4ff0-b8b5-b76c80d0d599,59.04736371636574,2,11654.96,19.392612312811977,3888.0,2,0.0,3888.0,1.0,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
c34e85d4-79f7-4671-b4d7-3c139033e242,234.11272251266206,6,5024.34,9.340658114891244,6.0,3,0.0,6.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
00b37d97-f05d-4979-9441-0a4576f31379,171.79213223488426,2,9910.27,7.617425057647964,9.0,2,0.0,9.0,1.0,1,4,1,4,3,0.5,2.5,4,4,0.9166666666666666,2,25.0
33ffae9b-8591-41c4-95c5-4377d42fb912,333.53887992006946,24,86349.15,45.28532394927574,35.0,7,0.0,422.0,0.25,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
7a9b8b10-36e3-44f0-925f-c08b09884ce1,263.1056970496991,4,18345.62,17.09304189028026,445.0,4,0.0,445.0,0.75,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
b624a511-b235-45e7-881a-599c05afbd54,47.522641494143514,2,5078.73,10.137185628742515,800.0,1,0.0,800.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
c6f55e68-6f22-412c-b0d7-b5dc720f3689,300.43934288303245,2,3724.21,3724.21,1217.0,0,0.0,-1.0,0.0,1,1,1,1,0,0.0,1.0,1,1,0.0,0,-1.0
4ea24ddd-6bee-4077-9390-9f315dfad357,150.94298871636573,3,20075.870000000003,30.83850998463902,69.0,2,0.0,69.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
a3dd4c48-b16e-4d7c-b9d5-76722c5939cb,70.83514149414351,2,15565.57,31.069001996007984,80.0,1,0.0,80.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
258b29f3-0122-429f-94a4-c25f646840ae,128.98144936451388,3,14340.11,28.622974051896207,2216.0,1,0.0,2216.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
f61d57b8-7aa9-4cfe-b8a9-ffc388985e08,76.5260905682176,4,19470.73,29.908955453149,398.0,2,0.0,398.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
1daee65c-5327-4433-a218-056958af9cfb,208.70045399414354,3,6588.84,22.019316245028907,295.0,1,0.0,295.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
9a764a7a-2075-4df9-b332-8935cf75e639,100.8178266793287,2,9159.43,11.434993757802747,472.0,3,0.0,472.0,1.0,1,1,1,27,26,0.25,7.5,27,32,8136.2325,3,34206.1
8c5cfd1c-21da-4a7f-a127-b0d87ec005d3,97.12877575340278,4,16264.55,8.507409209074122,4.0,4,0.0,4.0,1.0,1,1,1,4,3,0.25,1.75,4,5,1.0166666666666666,2,4.0
64b17d62-5779-49ea-a403-b08e4da32048,88.55875260525463,3,11704.029999999999,40.065829111324106,667.0,1,0.0,3577.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
ea8dfcbc-d38f-4b25-998c-eeaf62534667,128.8281044571065,4,21704.489999999998,86.4720717131474,331.0,2,0.0,1638.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
c5dff835-0cbc-4e6b-acdb-add22aa9332e,208.42344010525466,5,22344.739999999998,111.16786069651741,785.0,1,0.0,3448.0,0.2,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
237e0ba4-cca2-49da-a434-41fc270dbffa,168.33816232747685,5,3488.01,8.839804348927974,4.0,3,0.0,4.0,0.4,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
0d48eaec-1946-4e65-bc56-bdff576ace2c,221.0125720496991,1,3033.17,3033.17,266.0,0,0.0,-1.0,0.0,1,1,1,1,0,0.0,1.0,1,1,0.0,0,-1.0
5192dc4d-fcea-4b2a-b729-cf6ca12ad278,204.9247595496991,3,9085.33,15.11702163061564,839.0,2,0.0,839.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
a2fd4453-6590-449b-888c-18743ad4e6fa,189.79964380895834,2,5759.12,9.582562396006656,1707.0,2,0.0,1707.0,1.0,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
1c4a3710-8ae4-449a-8623-01022895e905,81.59986371636575,3,19816.56,196.20356435643566,1285.0,1,0.0,1285.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
c92f4ccd-a22b-49c2-b49f-18a7e0eec451,300.49550029043985,4,2144.75,5.776481995205903,2.0,2,0.0,2.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
585b12dd-6c3c-46ec-bf42-b4680c39e402,278.24193547562504,15,54136.270000000004,34.14891187787801,55.0,5,0.0,55.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
12569475-fe3a-49c0-b897-3143955f9b40,346.62707436451393,4,13039.4,10.857119067443797,701.0,3,0.0,1797.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
b96f47b9-2f25-4f6e-b766-a6d16d33353e,93.22458593858796,3,12460.98,8.894346895074946,3019.0,3,0.0,3019.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
f321d998-afaa-48ce-9dbd-7dd1328e75fe,350.05604427192134,5,19615.93,39.15355289421158,1605.0,1,0.0,1605.0,0.2,1,1,1,26,25,0.25,7.25,26,52,8090.93,2,13505.1
d99c049c-ee31-4342-b506-5116271eaa50,187.97511834599536,4,13358.04,26.662754491017967,1205.0,1,0.0,1205.0,0.25,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
081fc8af-5916-4520-a540-d661af43b05f,226.5098405682176,5,17833.09,17833.09,73.0,0,0.0,-1.0,0.0,1,1,1,1,0,0.0,1.0,1,1,0.0,0,-1.0
38fae554-ec6b-4026-a03d-d0fc14ec5020,325.08153038303243,2,7782.719999999999,15.534371257485029,120.0,1,0.0,120.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
afd32791-e7ec-4da0-8d5c-64be52f5315b,360.5594817719213,2,5832.02,5.826193806193807,1227.0,1,0.0,1227.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
dd8513a7-d791-4627-963e-28b67e1153be,27.71216695710648,1,4619.67,4619.67,559.0,0,0.0,-1.0,0.0,1,1,1,26,25,0.25,7.25,26,34,8228.253333333334,2,19303.533333333333
632bc1c6-0b7d-4eb8-a089-95387a48de98,331.1761831608102,3,8932.08,17.828502994011977,156.0,1,0.0,156.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
831b2305-01b5-47d1-8026-8c8feaf8e539,146.97139149414352,6,5095.33,8.478086522462561,2.0,2,0.0,2.0,0.16666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
c785f87c-5e26-4c96-82d8-44857f83765e,227.43741001266207,3,6245.08,8.002819211645907,77.0,3,0.0,77.0,1.0,1,1,1,26,25,0.25,7.25,26,52,8090.93,2,2305.4
e5252a20-31dc-4d51-98fe-3f552f33946d,45.13464380895833,6,32886.17,163.61278606965172,733.0,1,0.0,863.0,0.16666666666666666,1,1,1,26,25,0.25,7.25,26,34,8228.253333333334,2,2308.233333333333
5f0a6525-7a86-4d48-9061-2f3a95cb6f72,150.50790769784723,6,27456.9,109.39003984063746,33.0,2,0.0,2818.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
be2be598-1c21-43d5-8810-0640a0422c0b,232.2065535311806,3,8785.44,12.913877497023417,1328.0,2,0.0,1328.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
aedc7a4f-f358-40b5-9dc6-467ea21d8427,89.46908825340277,2,7546.039999999999,12.555806988352744,571.0,2,0.0,571.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
5deeb27f-398c-407d-9d3f-e353129fb1d0,363.06296556821763,3,16111.01,8.051479260369815,4.0,2,0.0,53.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
a4a33c01-7a1c-4ada-8f56-55caf2948f21,77.03519936451389,7,5786.02,6.609723777102516,3.0,3,0.0,3.0,0.42857142857142855,1,1,1,29,28,0.25,8.0,29,42,8393.66861111111,2,5940.3
f2779b4b-f727-43bf-a6d0-217bd2c94d9d,72.10495630895834,2,15015.69,15015.69,190.0,0,0.0,-1.0,0.0,1,1,1,1,0,0.0,1.0,1,1,0.0,0,-1.0
a89de1c2-ca8a-40e4-8b3b-c9b5dde76df9,302.8611368645139,1,7006.03,13.984091816367265,958.0,1,0.0,958.0,1.0,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
36ffba98-1dac-43ef-935b-0d085ca7cf1a,161.31649566081018,3,14398.119999999999,20.539400855920114,106.0,3,0.0,106.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
332571ab-8679-40ef-a545-ef0169f685a1,280.52397251266206,6,25334.08,42.153211314475875,9.0,2,0.0,9.0,0.16666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
e2cbfb85-b029-471a-a51c-6e47f4ae7ffd,46.084215568217594,5,10092.97,10092.97,125.0,0,0.0,-1.0,0.0,1,1,1,1,0,0.0,1.0,1,1,0.0,0,-1.0
9e2e15c0-1839-436d-a2f4-662844984695,283.04197019784726,2,9308.4,9.299100899100898,21.0,1,0.0,21.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
89022dbf-9349-499d-9f66-4603614fe816,148.62129890155092,5,20015.64,18.179509536784742,202.0,4,0.0,202.0,0.6,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
fadd4e35-716a-4f59-bf89-41bdb5f981c4,347.682710938588,22,86242.8,39.349010375318244,19.0,12,0.0,1065.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
9411ce59-4539-4c18-b3e4-36d084ccc701,75.34925029043981,1,5554.02,5554.02,2573.0,0,0.0,-1.0,0.0,1,1,1,1,0,0.0,1.0,1,1,0.0,0,-1.0
7a0fe576-94ad-46d0-a071-10bf4c7533d1,174.68900723488426,4,11704.75,4.96081697351914,4.0,4,0.0,4.0,1.0,5,3,1,1,5,0.5,2.5,5,7,1.2166666666666666,2,3.0
5a292f15-3a29-41ea-8607-552eceb5b045,331.2433706608102,1,2581.8,5.153293413173653,4.0,1,0.0,4.0,1.0,6,1,1,6,5,0.5,3.5,6,52,8090.93,2,13.0
2f29d8ec-4836-412a-a219-9becaa3e4dec,125.99604427192129,4,15678.460000000001,155.2322772277228,1089.0,1,0.0,2233.0,0.25,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
62930572-1ed5-4b63-bf2e-814eb5dea3e2,64.470060475625,3,8574.44,10.075722679200942,1517.0,3,0.0,1517.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
8b903101-c811-4c0f-aac5-056d59bf74c5,66.63195862377314,8,5869.860000000001,13.089802198782422,6.0,2,0.0,6.0,0.25,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
8f00a202-f2fa-4b5f-a5d6-593dd04660ac,361.246310475625,15,66832.19,37.32661815054148,109.0,5,0.0,109.0,0.3333333333333333,1,1,1,27,26,0.25,7.5,27,32,8136.2325,3,19894.75
39d2f0a8-6ef9-4e21-ab51-e3b797e664f1,221.88531510525465,4,21242.58,21.221358641358645,1092.0,4,0.0,1092.0,0.75,1,1,1,1,0,0.0,1.0,1,1,0.0,2,-1.0
f7493e14-2387-4c75-bb90-21bc6e73c373,111.49739843858796,4,6919.87,6.968720732333659,1077.0,3,0.0,1077.0,0.75,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
601991e1-c71a-44d4-88a0-8ca85879ad77,335.42161140155093,5,24498.27,48.89874251497006,998.0,1,0.0,998.0,0.2,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
e3f19c00-4cea-4a35-97b5-c3ecc584fbf3,302.737872975625,2,13533.09,12.291634877384196,2021.0,2,0.0,2021.0,1.0,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
8c2fa076-4c77-4e84-80f5-34a8a3f726d6,132.59232899414351,6,21562.38,40.75216873617963,251.0,4,0.0,251.0,0.5,1,1,1,26,25,0.25,7.25,26,52,8090.93,2,14222.766666666666
5946acd0-07ae-4375-9e64-281dc7d7c69a,84.1134516793287,3,10602.939999999999,21.163552894211573,904.0,1,0.0,904.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
ed664c03-bfae-461d-9e47-57694d6ee1aa,15.20980584599537,3,6640.460000000001,11.049018302828621,1785.0,2,0.0,1785.0,0.6666666666666666,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
5cead4c8-1b95-49e4-860c-7a9c0c1759d0,112.31320862377315,1,3775.96,12.544717607973421,70.0,1,0.0,70.0,1.0,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
75183ece-cacb-43fa-8f46-8f5212260449,162.42504890155092,4,22340.36,27.890586766541823,95.0,2,0.0,95.0,0.5,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
efff6b8f-d1d7-40a9-88aa-54f6063ed589,223.35762992006946,5,3725.95,8.822784210650942,5.0,1,0.0,5.0,0.2,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
af3eedb6-74d1-4dee-be4b-73f3d8856c09,191.91945862377315,4,3756.8999999999996,8.691296904640724,322.0,1,0.0,322.0,0.25,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
0312503f-0d8e-4448-af7c-1d943dadf287,340.4733243645139,3,19385.87,38.694351297405184,695.0,1,0.0,695.0,0.3333333333333333,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
f69418e3-07e3-4e98-b80a-f4b01efb2326,254.2857896422917,6,22712.2,11.729448340683971,1422.0,6,0.0,1422.0,0.6666666666666666,1,1,1,14,13,0.25,4.25,14,52,8090.93,2,3163.95
f54ecc35-3043-4dee-a105-f7625421252d,164.28838223488427,7,24836.84,16.546862091938706,897.0,4,0.0,897.0,0.5714285714285714,1,1,1,1,0,0.0,1.0,1,1,0.0,1,-1.0
