address_id,city,postal_code
2f62fce9-e846-4a2e-9ab8-f0f86ccc0826,Bidhannagar,886406
c5158a67-92ea-450a-8e39-2f25a48dbe89,Bharatpur,020801
6ea097ad-01b1-48ea-9832-07925e111134,Hindupur,221543
9e434809-30a9-4efc-91cc-8551cc089d7c,Parbhani,890932
fd1fbd3d-5953-4041-9f39-eb09c42be812,Karnal,332023
3b5abbf4-d39e-4964-911d-5ee688f8ca5b,Jabalpur,255501
bf5ab90c-1efb-4bd0-b962-6db00116473d,Naihati,503698
4e0d6a72-33ed-4a88-98c8-9866c35e4058,Dhule,332436
02085414-b321-4ce8-bb36-63fffb614550,Guntakal,208059
ce738050-4b72-4354-8cee-b800c5722b57,Bhilai,441290
f1555d9e-cbb9-4bdd-8e2f-c0527d1a6e4b,Thoothukudi,599920
7ae4b7be-8753-4dfb-b02d-a378be52c8b1,Asansol,763177
78e80ee0-e235-42c4-a8e5-0bc6f45d0151,Giridih,421062
9e8f57db-671c-4cef-9077-8e9b988e596a,Tiruchirappalli,759192
8e6ec9f1-e104-4127-b3c5-819f67b8ae3e,Tenali,131753
491e1d90-ba85-4914-9781-4df02db96895,Warangal,475286
2b1035fe-3c34-4b92-9419-a79a0c8dce89,Yamunanagar,209617
914ceea4-7a97-4093-90f0-a510a9b45f27,Indore,992845
c0e997ad-9a5a-46d2-9cbe-aee9ffddcad2,Gopalpur,321153
bbe2f33a-381c-48ff-ae7c-8bcc3a2f1ca1,Raichur,514321
eeabca31-546f-4a51-a465-2b613ef36621,Dewas,087797
0bc5b50b-8912-441a-b485-8ed442f02485,Bhilwara,925422
f0db2ce2-744c-49d9-b0da-60aaf453c823,Orai,458192
0d1eef29-bd1a-4304-b377-e02863392d92,Barasat,706769
4cf3a9b1-108c-414f-9c93-5da02e83a77b,Dhule,299865
47788c95-9f97-4136-8355-b299d1d664e2,Secunderabad,257846
8ee0f8b1-f870-42e1-8e4e-8e92ebe0a34f,Howrah,858838
42cb6d74-b05f-4884-8f0a-ae686210fdc5,Pondicherry,726208
61ed6385-945e-43b7-9fc6-41951ccea7ee,Sikar,292543
715c6ff7-ebfb-4602-bb1d-7a9c0d583f49,Dindigul,962822
86341db2-c6a2-4ec3-bc5f-cd27f5d02a1d,Etawah,182562
e611b3da-c499-40b7-9a31-bdbfe56167ea,Amroha,863942
7c483674-d279-4985-9d64-91c40fc86d02,Mysore,234149
a70b55e5-dea7-4390-80cb-73c41bdb1ef0,Hindupur,096627
520afbc5-e996-4e26-b5bf-f3ef4c695c2b,Guntur,604509
3cf3b4df-f651-4fd8-851b-7a6350bd3623,Chinsurah,217400
ef2c3dc1-cae4-4c56-8db3-0e8c0f717830,Srikakulam,019335
0cf1b582-dbd1-4f2a-b4bc-f5819e143cf9,Siwan,224711
ae2d6df6-e76f-4ea5-8f1c-4e405ddc7764,Eluru,060827
9948ac46-d5dc-4e03-9657-a2c7ee5f3532,Agra,646160
55571997-24a2-4220-a68f-6b4334f66c0e,Junagadh,643850
e86f6317-f5e2-4a6b-8ec8-fa3c11e09d4d,Chapra,372346
0116a0cd-af85-46cb-9bdf-375216e00311,Raiganj,231336
73246cb2-8a3e-4923-95b9-de03076216f4,Ahmedabad,416423
5a421c9d-d8d1-4f8f-aa95-1c202430c0f1,Pali,441372
11e563f9-b431-47c4-beae-d942b2056c61,Nandyal,857606
ac0d16bb-623d-43f0-98d4-3ab919a54210,Chandrapur,290461
8a266289-6844-407f-939f-bbf7afaff3e9,Khammam,188701
0701e888-2cd6-4785-891f-53bcdd8ae98d,Udupi,242024
6b4387d8-da35-40d7-be5f-2d1ed2dfd73c,Raiganj,441723
4f98e6d6-51c3-446a-9a55-f6132f1c113f,Hapur,538694
c623829c-037d-4577-baff-2c6f50402796,Jehanabad,254853
0ed2bbb3-404e-438d-85a8-132a72de173e,Durgapur,890472
bd247c28-e819-435c-9677-524c0ab7a6bb,Hazaribagh,410095
e14620ba-5ab1-4370-8eed-65e00135acbd,Orai,574216
ef73bd92-214d-48e6-a376-7b798fbbff8f,Noida,990093
04564042-a497-4af8-b49b-a6dce2857bba,Deoghar,460476
e524dc04-99ee-4309-bb57-f599722e8625,Durg,788443
12227a61-9305-4f7b-bffa-08ca389af8fa,Faridabad,618756
7a6d9d8a-535e-4d8d-abfc-d966ebf9fe90,Vijayanagaram,263681
6fd08e85-dccb-43cb-bbf5-c1a57389a27a,Bihar Sharif,858990
d8c5329e-4296-4a34-8e59-0d0d93b30f5f,Jalgaon,729108
483712a1-a430-4ef8-acb2-5c4dc0a41636,Thanjavur,786043
14015b6d-fb76-4499-a0c3-9f73fac12871,Bulandshahr,050337
03f0de4e-f08f-4ad0-b675-d4f0528b5744,Khandwa,306773
87964fa0-88ef-4676-b729-efbfe9439680,Machilipatnam,182226
74d46efd-fcaf-46db-9c34-10ba63f3a19b,Fatehpur,190878
f5a34c4a-6dcd-4e8e-8530-713ffcee7ba7,Ozhukarai,859067
003a73f1-c977-44e8-9dd5-e39018b5bc14,Chapra,342898
ea306dff-1bd4-496c-991f-3c1f0c245f73,Silchar,550492
d5c0a1e7-fdbc-4fe4-9bfb-936a807cf545,Kochi,048618
229710e9-c1f1-4cff-b526-1df40d13da65,Mango,663201
c437e469-6e59-4ac6-ae1e-ce8b8775907d,Ujjain,739928
e7e2f068-e52a-468f-a837-7bd431cb17a2,Tezpur,718265
4a0933ad-3dce-466a-9740-187b06138273,Muzaffarpur,170864
efd1accf-dad4-434a-8577-e09122f776d5,Tirunelveli,942039
9daca8ed-09d6-4000-bff0-af94dae71a3a,Chandigarh,549014
ca83a24c-7d0c-424e-8cd0-ecd3aed21b35,Buxar,706921
de39ba0f-44db-47b6-aeb1-faf72debad57,Siwan,305498
b0035107-d10f-4da1-b340-819ec2b40626,Darbhanga,884302
f5d2515f-4a00-4b50-b7a3-3389bae047c6,Kirari Suleman Nagar,678066
da1f2083-c8a1-4c96-8d63-50332150c3b7,Korba,589016
e86fd9c1-607c-41e8-bb97-b6b786090910,Amaravati,815037
c1885cd4-6dee-463c-a100-d6c9d950a3f7,Raipur,092640
dd552533-cd50-447a-bcf7-ece8c4514379,Nashik,088081
a3ea4837-afa4-4d65-a1b3-cd2c88d0e781,Kozhikode,282968
157b72ae-2655-4419-a7b6-add271232a8e,Sagar,850072
c069c533-30dc-47ba-b8d6-6b859544243b,Buxar,741168
33cc1610-3c75-42ca-8f45-77e3ec15733e,Bhusawal,961276
86c7f5d5-c69c-4a44-ae0a-0e9a8c8369af,Mira-Bhayandar,808203
fbd80a3a-6e0e-4a33-9f40-c58394b994e7,Sirsa,263444
c27f20f0-3cf7-4692-8c1e-8aad69c878e8,Anantapur,245870
cc4d4a3f-4b6c-4b27-a6f5-9a3df2f0ad07,Mangalore,424253
b2137989-438a-4dc8-9750-d4936d644d9c,Kavali,912375
513cca93-9f5f-46cd-a1fd-498cd5ad820b,Bangalore,849760
c16acada-fda7-43c0-95e9-384b13db3df6,Phagwara,702436
0ba38d64-952b-4474-adf3-28e9668b983e,Guntur,055364
4dca5889-2e1a-4ee3-bceb-298740cb8139,Katihar,540364
88ccadfd-af5b-4994-b448-9a5e45f3096d,Kochi,977385
4fff8459-bc2a-488c-8100-cbc9a72d4f69,Silchar,232360
bf6cd138-467b-47d5-aa3b-12c2323251f7,Sambhal,998649
82fd1faf-ef98-498e-a54b-501d92401e16,Bikaner,949722
81311945-af09-4e5c-9c18-b5c43cb1845f,Bardhaman,986226
087ba181-9ac9-498a-bfb3-74689818a707,Hyderabad,661799
ec4a4e96-3782-467a-89f0-c9626c2eab36,Belgaum,569992
dc37e686-00dd-4359-81dc-ea42f86139d1,Thrissur,876887
faa44c2b-f9cd-4449-b245-559bc229b770,Hospet,560413
53775eab-0945-40b7-b4da-4f257add6916,Loni,084931
9ada4848-a292-437c-a83b-82e23e7223a3,Kollam,912260
7ea7a07b-976e-4c4f-a6eb-5e042f07a223,Kolkata,440762
ae0d44a0-1615-4e25-b4ef-cb53b6a1efd3,Farrukhabad,049134
61eb6999-7daa-40cd-916a-0a331f7009a2,Pune,897528
5623b2a2-994a-41a7-85b7-279bbfa04ffc,Mira-Bhayandar,998656
09f818ef-40e0-4d32-964d-2ec91bf82b8b,Kozhikode,405920
7f879433-b1bf-4229-8acc-3f5d5b266348,Muzaffarpur,309766
8701bebe-bd0b-42ac-b875-3e56c277a2d7,Bhilwara,298056
89983ade-3c28-494a-8398-379425f87efc,Kolkata,753079
2d397bdb-07c2-4f62-a86e-e80e4356e8da,Alappuzha,869572
738b9bfa-ad52-4f81-8c65-4cff1ed8cc87,Chennai,347412
1fe41150-88e1-4bea-aec4-ac369b82d5b0,Kamarhati,379561
0ede6c27-7108-4dc3-bd38-f24d688182ea,Faridabad,773217
8f0f394d-5875-436f-8218-2b08030779e4,Ghaziabad,619202
dce5307c-b33c-45d0-9c35-423206c12f30,Ballia,938733
bab07e8a-79ee-413b-91cb-0576950b4f59,Thane,424447
feb86391-919e-4faa-bead-78eef5b99385,Jamalpur,476078
d983222e-509b-49b8-a72c-6cc66f5f6043,Warangal,510765
4a1d7575-b9cd-429b-8a09-0746efa40495,Narasaraopet,708517
fa55db87-37b3-456f-a8bb-0e527aca1246,Rourkela,145634
05c3dba9-e254-41a3-9123-b6146fc563d2,Mahbubnagar,858055
10639e00-53c3-463b-a509-bb692a640b80,Bareilly,744965
89e5170d-93cd-433d-8f22-0f9bb6862e64,Madanapalle,607700
e498d63e-d99d-40a3-a097-62ad797d1642,Hyderabad,045418
75395ef1-c625-4682-a6e7-dcf3718ce158,Surat,982218
a63b53ec-b851-4a0d-877b-8e2aa6871ac1,Bhagalpur,620385
bea0fe1f-dd09-4b07-8405-aa1002153110,Alwar,788026
5ec6dd5d-b4f2-4cf2-b879-1471541e14a7,Sangli-Miraj & Kupwad,164693
5f2631c7-40aa-4393-b627-d3e63ef67fd7,Patiala,623039
e2de9150-075f-4a86-84f9-87d0751e018a,Dewas,088067
4d2553d6-6010-4288-b2b9-f7a89da9ddf3,Dibrugarh,092019
f98fd8e3-73df-4138-8870-8fcf70b0e11f,Panvel,311326
216e460d-ab1f-462f-bd89-0e456849d794,Salem,584858
dc543c56-0559-4b8d-aa84-1df025defc27,Tiruvottiyur,632119
04eaf2d5-5db5-46b3-b783-f8870c5c057e,Patna,722053
984fff5b-3f5e-47a3-a34d-7cba1516d2e8,Chennai,745447
29815ed9-c651-4e97-bbae-780ac2e142b7,Katihar,317146
f64b7415-b709-4a61-97d8-c2a617dc8b97,Tadipatri,394676
fee3ce82-15a9-45dc-915b-2e171075ee0b,Mira-Bhayandar,235960
03d5ee14-1dba-4453-8ad8-5b7672cd14f4,Ahmednagar,261840
90b7e640-3fe1-4394-bb40-f21a02bc2f7a,Dindigul,870368
d1be125b-730c-4be8-b83f-3e90f78da858,Nashik,063066
64b80ff9-a313-4ddf-b30f-224843a20050,Raebareli,502816
bd94e291-96c2-4109-b755-8ec6507bf821,Bangalore,039091
4f540768-6feb-4154-81a0-7d6093e972c9,Allahabad,025209
7df6f102-6356-45d6-bcdd-2f39848818a1,Sonipat,375979
8d9b0de5-0bf0-42ae-8be7-3e716773ff28,Ahmednagar,926009
c1378abc-8ee6-43f9-81d7-660a51642024,Varanasi,757454
1706bfd8-56f2-40df-9655-b7315330bba0,Gudivada,054894
88690ab9-10b6-440f-aaed-3df4bf1567e4,Ozhukarai,811808
cc06b7e7-e79f-4efe-86f5-53c55c309e76,Motihari,558344
f4c3fc1e-3b55-4f44-b123-4dbcdc381f25,Sikar,229521
577695d4-6c03-4471-b4c3-3c74971e2c13,Tadepalligudem,056603
c407d6e0-d63d-48be-96be-d23607874575,Kota,248607
b93147d5-01e7-489f-af99-dfab1cad78ee,Sagar,266023
99cd219f-f3de-4981-8cb4-55a979e5a7d2,Rajkot,850153
4f951959-3960-4d74-9077-f7847010f134,Jabalpur,316715
0c62c610-fe22-4ea1-aadd-8eeb784b169d,Meerut,879052
9080b943-6db5-4611-811c-c9985b553e13,Rohtak,133954
fd7a7589-fac8-4db4-a5d6-79e7772d031d,Tezpur,064531
ceb03352-6c12-48d7-9aea-2e185fb82195,Bhind,571918
88583838-95e9-4b0b-9a65-03765427564d,Raebareli,693656
3e83eae6-92b0-441a-9856-5d6a85eb2f38,Begusarai,359748
4fb6fb2c-3b75-41f0-9200-ece06f680172,Tenali,570237
5533f7de-44e1-41f7-b398-5bd9f6175887,Hubli–Dharwad,301922
51e6025d-9909-4a32-a0c4-c3f6288f1d13,Madanapalle,673332
8fe62a7a-dbf0-4932-8d6e-b46f6e192159,Rajpur Sonarpur,396440
3b8e0a71-9bc6-4751-af38-0686db098c37,Kishanganj,532676
67610378-8d2c-4911-b157-c7376e3efbf1,Rampur,773923
b0a77702-95d9-41cb-ac13-93d82227a215,Ajmer,232091
201275ca-d10c-4022-bb13-770f7cc0dbdd,Mumbai,693328
5f40691f-2f46-4f90-8b92-191ba6dfb013,Durg,347199
a4a21397-f93d-4bf1-af6d-5df84d07ac00,Narasaraopet,755154
dcc70d16-eb31-46ac-9f26-6e25ff4284a1,Cuttack,075699
04a0c382-afb9-4880-93e5-73382b9f00e7,Panihati,100643
2f34d635-caa3-4c10-b6be-13a5a68d769d,Bhatpara,622777
31819787-c8d7-41fc-85c5-f4b3b2335529,Bellary,168066
a34f1d23-88a4-4264-9f1c-66f1f9d1e6b4,Morena,703850
c2ecba8e-061f-4f66-9282-81aa151b3497,Burhanpur,595298
bc31579c-1ec7-49b0-aa09-21719242c7ad,Bhavnagar,107402
5b171fbd-1cf2-4869-a8e1-54659f001315,Gopalpur,675826
4a711d4b-e530-4419-973d-99ad3d472954,Bidar,590620
59f6c9ce-c5f8-4246-a52f-a7ce8ec86b67,Sambalpur,385646
37724ba9-9574-4438-aaac-1aeaf78865c9,Ichalkaranji,459793
54f7dd6c-935d-4a9c-83d9-98d4a26bea7d,Nagaon,997984
6fe4c35d-7477-4c39-b649-c5341bf0e8a1,Bardhaman,099550
bf648674-7cb6-42a6-97c1-44419f520b2c,Kavali,266432
ec131a7d-249d-42a7-b7e1-d91623f10090,Korba,612128
a2bb421a-3ef5-4a9a-8d04-f747c279387c,Vasai-Virar,948534
6bf66ab7-bbbb-46e9-b224-03f77702e190,Kolkata,276223
ec79fea3-8c88-41f0-9169-6e39804cf00d,Mehsana,225678
00ff4147-fbcf-4e21-b757-f2a701b3588c,Rajkot,237887
79bc8d88-4d10-4bdd-ae26-831f4cf434ce,Ozhukarai,168061
9e98b7e6-8a19-4615-bf3b-20344ed21683,Rohtak,647998
6284a545-d056-4fb3-9cc5-722bb273422c,Katni,586794
9476c009-21dd-4c6f-a327-b62fa3a9cb39,Nellore,097236
db038596-9a73-4239-8b92-238ca3d1b5fe,Dhanbad,926166
cf9794b9-7713-4f62-a340-86f231c4c1b8,Chennai,655578
c691cb08-ead3-4442-b6e0-363b239bcc4c,Alwar,786555
858c0f48-7998-4892-ab7a-0cade53f418a,Nagercoil,247640
54eef6e5-e0a4-4d79-80bb-d01d6c8410b6,Faridabad,875868
3ee95d2f-2442-4fd3-b6ba-a700c5dd3b9b,Jalna,516654
58aa8d35-a69c-4144-86ce-d5684689988d,Aligarh,244418
61fb57c3-8df0-4599-81fb-590d7bc81215,Sagar,233868
9e6a4285-1f6a-4c41-9eb6-826be1e942e9,Pune,570170
9704b3f6-758f-47a7-a9b4-ffb48c77d79f,Alappuzha,094423
28aca544-1e21-45ec-992a-59f2cf422f8d,Ghaziabad,050898
04c3f954-256a-44d2-ac40-bf3019051008,Ludhiana,134909
9f76d910-ead5-4417-9d3d-e96ea085ec88,Amritsar,979724
20eda697-0151-4bed-bb04-02ac5c7f6a1a,Jamnagar,135694
a8d4e80d-cdc7-47c9-8632-de7d82b51e24,Bihar Sharif,073567
2f8f96d3-b4b8-45e1-9b17-0ddbb9b08c03,Danapur,957394
2479dcf7-3ea2-4547-baff-da882fb9fe13,Naihati,260294
2e12afe1-abb6-4218-b868-71359e70422f,Siliguri,315892
52faeea8-985a-4d71-84b8-159113028ce9,Saharsa,907342
69a8de6e-8759-46d1-b2c9-8e9d7e7c222b,Ambattur,977748
a58a68d9-803e-4dcf-971c-cbda89f9f8fa,Jaunpur,951418
9bfa4730-8cef-415c-aae8-ea0d166d81dc,Shimoga,308829
a44ee411-2187-4bfc-92cb-622eaa50755b,Saharsa,841962
13b195f7-614a-41e4-b99e-4766c0942076,Muzaffarnagar,605869
ee496e8e-e877-401a-aa73-10093bade180,Dehradun,674831
63f7a8ed-cc73-464d-a55a-2a1a190feeb2,Nellore,662931
d3ef66a4-00af-41b8-9be7-217dd6d90fed,Tiruchirappalli,788242
34b8fffd-ec9e-41ae-9287-a9b995c347f4,Mirzapur,946989
d06be545-7c2d-40ea-940f-673843ead392,Bidar,327237
f0020d77-41c1-4cb1-9553-1ac0dee5f016,Hospet,223790
d9c4a208-ac52-4aed-b47d-0d10dedabf02,Haldia,487084
8040b28c-251e-4a2f-a6f0-9935341dda84,Amroha,417675
49b4e52d-d216-4a4d-bdf9-1266cb83ac9d,Panihati,889073
d758f880-6f02-4034-b703-9e098d489079,Kottayam,591579
82493812-4b04-4cfe-a0c1-914e8bc60cbc,Proddatur,589626
f16b2b9f-f9a8-4132-8c50-9c220414f64b,Dibrugarh,887638
c8521486-0fde-49a8-948d-fd3b32c8e840,Bhatpara,761239
71ef9607-e88e-4c3b-aa99-90e8239625f0,Moradabad,190518
10cbef4a-e4e2-4a2c-b0c8-c07fbf0447c5,Bhatpara,182070
07f850cb-48a4-4e20-80d5-5ba9ba66e64b,Munger,107923
5230896a-b880-4629-8b60-5e7aa499b22e,Siliguri,689334
258c0b36-2d63-4d2a-ab5f-ab4c16077442,Avadi,035067
dda33f81-dcc9-471c-a0f0-8defd0fa96c4,Jaunpur,833557
44dc2fdb-a72d-4dd5-be8b-2b0bf2f0be58,Morbi,312315
a18ac0bd-a909-4de5-9f01-b450ed59fb01,Mau,570521
417aa98e-498d-4f93-b52f-acfba4f3d424,Tadipatri,844404
bcb9b3f4-c1f7-4ef3-b653-fc7c2e163a4e,Danapur,114147
9bdcc203-1f7c-48c5-b1ee-7685e70584db,Kota,350368
0f16f566-349a-460a-84e5-112f292b6f39,Raipur,689109
d493b418-c7c3-4168-9c46-0c6514cc78a8,Hospet,802344
aa9171e6-d8d3-4ac9-ae67-e19fe920a8d9,Purnia,467940
fd7e9ea3-0bdf-45b3-85cc-b7caab751720,Bhusawal,401632
b2a3de6e-e611-4f9b-a83e-c96e224a5c10,Nangloi Jat,783159
13f7e917-cf4c-4d8a-84d4-849cd3c736da,Ambarnath,292731
9a2ca67c-5f74-4480-be25-3e8e2c7e6d4a,Karaikudi,029158
d157bc79-fea3-4c33-b80c-bcd129fb4a76,Avadi,332416
392840b3-5656-46ff-8f75-d76fdb56b7b7,Coimbatore,483966
a0bc7ba2-ded8-4b3d-a04d-1463d788da6d,Kirari Suleman Nagar,446746
5a9e1b3d-eea1-4700-9e9e-3a1683ca4ea3,Bhilai,958417
7293d9d1-2a11-4b21-aaa9-018b99eebdfd,Phagwara,617050
647fd856-49b1-400a-baf0-d58da1865cbd,Dehradun,816981
926ff4ea-24e0-4631-aea1-89806912f8cc,Navi Mumbai,447609
b7444231-f52e-4b05-b07b-72b2646ce2d2,Kishanganj,774029
21a838c4-1970-46e2-8eef-1da7a745b4e3,Jorhat,433026
56bec287-a5d5-42ff-8c0e-07593d9e4256,Ludhiana,218366
b4ca7e4b-796d-408e-b8fe-eed8814d3405,Jaunpur,966661
6d265981-1f11-4ed4-b40f-2b878472fd22,Kolhapur,634202
f67e44e7-7724-42a6-b39d-bd9488e4e9cf,Guntur,499801
ebea0e95-49e2-435d-9bc3-98ab6531247c,Bahraich,836759
11f13df8-7f85-4674-b4e0-59b7ad996e1f,Bareilly,791524
f622b517-6301-467a-b4e7-72c9a977637f,Sambhal,440923
698f39c3-b301-4bda-83fb-4b5f7b5c9927,Etawah,746564
d8ed5ec0-aaee-4f0d-9782-89cf5ba7aef9,Gandhinagar,186372
4817db63-32bc-4ffb-862c-f6a553d649db,Bellary,995695
4f93ec8a-1c82-4ae9-8a1a-5b940a46b054,Ballia,277641
3c3d3b5f-c560-4ef8-ae41-c6c695f88bd2,Narasaraopet,038502
c490b46b-2c3b-4572-a717-6a9d58da8801,Tiruvottiyur,344486
378c01be-01d0-44ab-9404-e48343ab6464,Ajmer,883904
a4148a78-a04e-4d2e-a782-77177a429aef,New Delhi,145461
fd2c0ac8-8b40-4f06-9411-eb299b3cb758,Ongole,932511
d6e532af-d3fa-48ce-ba4f-7690a31a9642,Giridih,887953
ece64b73-95dd-4fef-a81e-3a841ff69afc,Guntur,409543
4f595c7a-ecff-4b84-82b4-8bdc2326082f,Shimla,618308
563645a9-b9c7-43bd-9b3a-ac3b63f7a32b,Ambala,018731
01f3bdff-1645-4777-87de-60bf77d0d27a,Tiruppur,511436
bd6cd886-f018-448e-9a18-27053bf75afc,Deoghar,210781
410c0876-e92e-44d6-bcb1-b8ea3c79bd10,Jalandhar,968564
2fa3809a-a97f-47c3-850d-e5e074b8f04b,Bathinda,068026
47edc87d-0169-46fa-b853-66bcbb57c268,Sambalpur,542306
dfb32230-a8bf-431f-a4f1-5e9d539ac880,Meerut,302865
9af5eb5c-2ba4-4e00-9c10-680c2811fdea,Surat,224114
ad37faf2-8578-42a3-b3bb-09742f18dda6,Indore,670151
49e53bc5-93a5-487d-9e06-42a4d3e0fc43,Imphal,016633
b41b2568-1e99-4e88-9924-a4bd99ea6548,Warangal,240053
7d5c18fb-1940-407e-8595-40b5bbd08ac1,Udaipur,056201
9e2cbfa5-1930-4c24-b04f-d4bc74be4d00,Aurangabad,348433
08e36b7c-1e53-407a-a64e-50b62ba9096a,Nellore,252861
eab2f8f5-3a6d-4b7a-ae2f-5c2ffe41dc74,Kozhikode,945645
4f02d2a3-3084-4070-9ab8-cbd47ad8e5f6,Thrissur,286449
59ca23d5-a3d0-4c3b-862d-bafe407a72bc,Haldia,249866
1f855511-4cf1-47a8-b6aa-9e7d44b52d8f,Agartala,095367
274e1328-b5a1-4edf-b69b-4f8faa129f40,Latur,985297
bb06fd81-5010-41ab-9cbf-adad3c512571,Raurkela Industrial Township,152665
d5c372c5-4164-4aed-af88-af87aede1295,Phusro,476253
6e1d8251-8699-4e94-b24a-d973d646f683,Udupi,641475
807af465-5e9c-4a75-84da-ebeeb7b0d78b,Kulti,952474
641d99f9-f10c-4b3f-841a-c08a082e64c8,Raebareli,353896
6be37f08-aebc-4324-a239-5a57f221f740,Gangtok,324367
2dc2030a-e128-4b59-9f5d-a27e64ff1f88,Bihar Sharif,571276
f8556c24-78aa-4673-8b24-c23511bbaaec,Motihari,543468
08dd4c2e-d6e4-45aa-837e-357d027ef5be,Orai,390616
3b5c9e2b-6a14-4753-8538-b6fc69cf84e9,Sagar,939981
23517f49-f91f-41f3-929e-7b1e1f6bff2f,Jalandhar,381168
15a5e7b0-af25-4741-a244-b5aeab2ddeba,Surendranagar Dudhrej,030737
4c38d297-69f7-4803-a2e8-8d560defc3d4,Nadiad,720148
8ad46bb2-7d32-4987-8c0b-18d5bd63d1fe,Ongole,826493
86293cf9-f7a3-414f-96ad-d066fbe171f0,Mira-Bhayandar,463947
fa0fd414-9ce3-4b8b-b809-6ce32b2f3712,Udaipur,429264
e14641f0-e04f-4f9a-9fc5-0c393ef25bfe,Machilipatnam,391729
a579bd31-6962-45b1-a08d-23c45c4abcc1,Hyderabad,694811
c8cd47de-4646-46de-b7ae-3ad05ea9d46d,Haridwar,497196
0011654a-18ea-4f4d-b38b-b4d95defd7f9,Indore,833539
79577b84-0e7a-4ccf-86de-c1a47ded0e56,Patna,612590
d99b0990-d22f-48ba-a552-90628f0e7cb8,Rewa,994901
9c506366-01a7-4c71-89b1-2040ce554e2b,Kamarhati,443767
ee994f89-6507-4efc-bbcf-ec69d4c0e9ea,Panipat,409841
3606ed51-3790-49ea-917d-ca37296bd609,Madurai,793014
05261549-42a6-4c9f-9329-b1d070a590cf,Vasai-Virar,049910
b9aec3e7-a543-44d2-ba6b-700260780ad8,Bijapur,028866
30474821-40f0-4b8d-a9bb-bc846459660d,Sambhal,199034
0475f5c3-ce77-41db-b110-f14e97472fd3,Bhilai,485484
7704b500-9f1f-4f78-912d-6b3e4080cec7,Allahabad,531607
ef98b7a9-c679-4ab9-9f1c-8cf70a4a3cac,Shivpuri,386015
17e60172-a603-4715-99b7-e9ced13df822,Navi Mumbai,713219
125d59be-238d-4245-83be-f952b56c119b,Pune,470288
fb65ba3d-5eaa-4a13-9ba1-5a01ad6a6818,Ramagundam,128745
3c162e69-88cd-4019-a102-cf41dc9b213a,Shivpuri,936785
c4c48030-d972-4340-8e01-6c1b988d38eb,Nadiad,639138
c696a44e-fc36-43cc-b104-2eef453c4490,Agra,491619
cad8d903-1b91-4634-b794-b10f976e618f,Gulbarga,215401
2bb532cf-c0d2-4b40-86a2-7ab092bc0751,Gwalior,350696
d2376b0c-bcf8-4807-aa26-83548b74b209,Munger,684552
107ec010-dca8-4662-b860-de4952b43097,Akola,410254
1d83e7c7-a385-4fa2-af01-31f560514304,Amritsar,989948
8824ec2b-3648-4797-987b-ee696bf5e3bb,Purnia,948993
4dfb45af-6e82-4250-bea7-d15d190293da,Ludhiana,195675
f2cadaf0-9809-4718-ab73-38c3925b332b,Dhule,584227
ecd46f89-5361-4849-b1f2-af1aafa56741,Sirsa,662565
a19ca212-06ae-4b33-abc1-7ae006adebd5,Rampur,070014
b0d7b769-6887-40ca-8b22-ea4b3a5624f0,Bhubaneswar,068624
66ca08ce-e6c5-4970-abec-21ce9ebf162a,Anand,100668
462ece74-1bae-4abb-a646-237ab6234de0,Darbhanga,728207
8a54d24c-3714-449a-b7bb-5bd4f3530bc6,Gulbarga,811522
990a463d-f676-4a45-88d4-8bf47d04b29e,Asansol,228240
0e50947f-2c78-43df-8fa2-02fc28e0de75,Chittoor,283599
f2ad17cb-2a01-422a-be08-94ff554e99f3,Patna,410847
743ea7ef-5c67-4142-b83d-a9f7ab67d80e,Ambattur,113505
c501c1f5-b2fc-4a40-a620-088709f05d4f,Imphal,228920
a3eba8be-2882-4352-84f0-efd5d0d75005,Ramagundam,578097
2eb246ae-a97d-4ae9-9865-62a879f771a3,Bhopal,801041
006b5875-7b25-4c33-a7ad-2e10132e0662,Ozhukarai,419528
0ccf3cfa-c7b0-461b-a496-77a911735942,Firozabad,786742
b2d5b7f8-a4c8-4e53-bb71-4740f18778e5,Akola,889306
e030acba-1a1e-4c5f-988b-4e281d4a51e7,Hapur,803789
9438bcad-9d17-4d5b-9c72-27c6dc87697d,Ulhasnagar,397436
f49a347c-b95d-46e6-9cfb-111ff00c97d0,Imphal,855759
4baec809-94a4-49e5-a8f5-7f3c214d676f,Jaipur,290696
f73c03bf-75ed-440e-b1a1-3dc8b63b4ce8,Bihar Sharif,289860
c22e960b-2e10-489f-8d9e-a347e93e80cc,Jabalpur,656733
40336737-0040-4e60-bcb4-266b68347db0,Darbhanga,701652
579c5441-d2b1-4700-b113-3be2c2eca624,Vijayanagaram,368149
71ea0fce-4ac0-421e-9fb5-405bf5de2dd5,Kolhapur,308437
ebb9d216-8bc3-4916-b8d4-594162b6132b,Tadepalligudem,964447
5a7a5f2c-e4e4-4ffe-9d3e-487be262a967,Bokaro,084232
5bc85619-12d9-4aa4-9c02-af0f881612aa,Akola,480041
6baa7ad6-3ad2-4ee4-82ae-e88401c1978d,Cuttack,155369
0f896f8b-feff-4f45-9e56-d3dcc036ceba,Khammam,574906
11c2ebe8-c6dc-4663-bf63-33e189f59b2c,Panchkula,024257
093c3d78-fcfa-4540-9153-376256bb7401,Mathura,329594
d050e215-1f2d-4a65-9a4f-b663501f1c01,Bokaro,158286
